,f_load,year,month,day,hour,weekday,holiday,fz,LUZ0
2015-08-28T07:00:00,5681,2015,8,28,7,4,0,1,19.72
2015-08-28T08:00:00,5775,2015,8,28,8,4,0,1,19.03
2015-08-28T09:00:00,5916,2015,8,28,9,4,0,1,18.88
2015-08-28T10:00:00,6052,2015,8,28,10,4,0,1,17.8
2015-08-28T11:00:00,5712,2015,8,28,11,4,0,2,17.62
2015-08-28T12:00:00,5695,2015,8,28,12,4,0,2,17.27
2015-08-28T13:00:00,5607,2015,8,28,13,4,0,2,17.3
2015-08-28T14:00:00,5459,2015,8,28,14,4,0,2,18.08
2015-08-28T15:00:00,5185,2015,8,28,15,4,0,2,20.19
2015-08-28T16:00:00,5171,2015,8,28,16,4,0,2,22.55
2015-08-28T17:00:00,5227,2015,8,28,17,4,0,1,24.43
2015-08-28T18:00:00,5083,2015,8,28,18,4,0,2,25.97
2015-08-28T19:00:00,5016,2015,8,28,19,4,0,2,27.02
2015-08-28T20:00:00,4939,2015,8,28,20,4,0,2,27.93
2015-08-28T21:00:00,4775,2015,8,28,21,4,0,2,28.91
2015-08-28T22:00:00,6131,2015,8,28,22,4,0,1,29.29
2015-08-28T23:00:00,5929,2015,8,28,23,4,0,2,29.66
2015-08-29T00:00:00,5817,2015,8,29,0,5,0,2,29.25
2015-08-29T01:00:00,5560,2015,8,29,1,5,0,2,27.85
2015-08-29T02:00:00,5530,2015,8,29,2,5,0,2,25.17
2015-08-29T03:00:00,5198,2015,8,29,3,5,0,2,23.16
2015-08-29T04:00:00,5286,2015,8,29,4,5,0,1,21.98
2015-08-29T05:00:00,5467,2015,8,29,5,5,0,1,21.0
2015-08-29T06:00:00,5553,2015,8,29,6,5,0,1,20.19
2015-08-29T07:00:00,5843,2015,8,29,7,5,0,1,19.53
2015-08-29T08:00:00,6164,2015,8,29,8,5,0,1,19.0
2015-08-29T09:00:00,6328,2015,8,29,9,5,0,1,18.37
2015-08-29T10:00:00,6442,2015,8,29,10,5,0,1,18.01
2015-08-29T11:00:00,6419,2015,8,29,11,5,0,2,16.99
2015-08-29T12:00:00,6781,2015,8,29,12,5,0,1,16.58
2015-08-29T13:00:00,6693,2015,8,29,13,5,0,2,16.58
2015-08-29T14:00:00,6614,2015,8,29,14,5,0,2,17.26
2015-08-29T15:00:00,6410,2015,8,29,15,5,0,2,19.78
2015-08-29T16:00:00,6324,2015,8,29,16,5,0,2,22.38
2015-08-29T17:00:00,6193,2015,8,29,17,5,0,2,24.17
2015-08-29T18:00:00,6152,2015,8,29,18,5,0,2,25.68
2015-08-29T19:00:00,6174,2015,8,29,19,5,0,1,27.1
2015-08-29T20:00:00,6216,2015,8,29,20,5,0,1,28.23
2015-08-29T21:00:00,6075,2015,8,29,21,5,0,2,29.14
2015-08-29T22:00:00,4143,2015,8,29,22,5,0,2,29.87
2015-08-29T23:00:00,1659,2015,8,29,23,5,0,2,30.04
2015-08-30T00:00:00,1618,2015,8,30,0,6,0,2,30.2
2015-08-30T01:00:00,1571,2015,8,30,1,6,0,2,29.09
2015-08-30T02:00:00,1508,2015,8,30,2,6,0,2,26.8
2015-08-30T03:00:00,1483,2015,8,30,3,6,0,2,24.39
2015-08-30T04:00:00,1616,2015,8,30,4,6,0,1,23.34
2015-08-30T05:00:00,1600,2015,8,30,5,6,0,2,22.61
2015-08-30T06:00:00,1638,2015,8,30,6,6,0,1,21.87
2015-08-30T07:00:00,1608,2015,8,30,7,6,0,2,21.43
2015-08-30T08:00:00,1695,2015,8,30,8,6,0,1,20.71
2015-08-30T09:00:00,1756,2015,8,30,9,6,0,1,19.94
2015-08-30T10:00:00,1805,2015,8,30,10,6,0,1,19.58
2015-08-30T11:00:00,1832,2015,8,30,11,6,0,1,19.26
2015-08-30T12:00:00,1923,2015,8,30,12,6,0,1,19.14
2015-08-30T13:00:00,2029,2015,8,30,13,6,0,1,18.6
2015-08-30T14:00:00,2001,2015,8,30,14,6,0,2,19.47
2015-08-30T15:00:00,2048,2015,8,30,15,6,0,1,22.12
2015-08-30T16:00:00,1867,2015,8,30,16,6,0,2,24.42
2015-08-30T17:00:00,1782,2015,8,30,17,6,0,2,26.27
2015-08-30T18:00:00,1818,2015,8,30,18,6,0,1,27.94
2015-08-30T19:00:00,1866,2015,8,30,19,6,0,1,29.23
2015-08-30T20:00:00,1847,2015,8,30,20,6,0,2,30.37
2015-08-30T21:00:00,1772,2015,8,30,21,6,0,2,31.01
2015-08-30T22:00:00,5151,2015,8,30,22,6,0,1,31.27
2015-08-30T23:00:00,4965,2015,8,30,23,6,0,2,31.19
2015-08-31T00:00:00,4969,2015,8,31,0,0,0,1,30.76
2015-08-31T01:00:00,4887,2015,8,31,1,0,0,2,29.31
2015-08-31T02:00:00,4760,2015,8,31,2,0,0,2,26.14
2015-08-31T03:00:00,4714,2015,8,31,3,0,0,2,23.91
2015-08-31T04:00:00,4779,2015,8,31,4,0,0,1,22.59
2015-08-31T05:00:00,5515,2015,8,31,5,0,0,1,21.46
2015-08-31T06:00:00,6305,2015,8,31,6,0,0,1,20.59
2015-08-31T07:00:00,10777,2015,8,31,7,0,0,1,19.93
2015-08-31T08:00:00,6881,2015,8,31,8,0,0,2,18.72
2015-08-31T09:00:00,7115,2015,8,31,9,0,0,1,18.45
2015-08-31T10:00:00,7349,2015,8,31,10,0,0,1,17.53
2015-08-31T11:00:00,6940,2015,8,31,11,0,0,2,17.45
2015-08-31T12:00:00,7028,2015,8,31,12,0,0,1,17.42
2015-08-31T13:00:00,7003,2015,8,31,13,0,0,2,16.94
2015-08-31T14:00:00,6913,2015,8,31,14,0,0,2,17.82
2015-08-31T15:00:00,6823,2015,8,31,15,0,0,2,20.29
2015-08-31T16:00:00,6634,2015,8,31,16,0,0,2,22.84
2015-08-31T17:00:00,6477,2015,8,31,17,0,0,2,24.88
2015-08-31T18:00:00,6258,2015,8,31,18,0,0,2,26.44
2015-08-31T19:00:00,6226,2015,8,31,19,0,0,2,27.56
2015-08-31T20:00:00,6109,2015,8,31,20,0,0,2,28.56
2015-08-31T21:00:00,5877,2015,8,31,21,0,0,2,29.32
2015-08-31T22:00:00,5978,2015,8,31,22,0,0,1,29.85
2015-08-31T23:00:00,5365,2015,8,31,23,0,0,2,30.06
2015-09-01T00:00:00,5243,2015,9,1,0,1,0,2,29.4
2015-09-01T01:00:00,5079,2015,9,1,1,1,0,2,28.27
2015-09-01T02:00:00,5128,2015,9,1,2,1,0,1,25.76
2015-09-01T03:00:00,4920,2015,9,1,3,1,0,2,24.1
2015-09-01T04:00:00,5073,2015,9,1,4,1,0,1,22.62
2015-09-01T05:00:00,5902,2015,9,1,5,1,0,1,21.87
2015-09-01T06:00:00,6695,2015,9,1,6,1,0,1,20.94
2015-09-01T07:00:00,7170,2015,9,1,7,1,0,1,20.34
2015-09-01T08:00:00,7362,2015,9,1,8,1,0,1,20.04
2015-09-01T09:00:00,7630,2015,9,1,9,1,0,1,19.06
2015-09-01T10:00:00,7857,2015,9,1,10,1,0,1,18.46
2015-09-01T11:00:00,7364,2015,9,1,11,1,0,2,18.21
2015-09-01T12:00:00,7460,2015,9,1,12,1,0,1,18.14
2015-09-01T13:00:00,7438,2015,9,1,13,1,0,2,17.85
2015-09-01T14:00:00,7321,2015,9,1,14,1,0,2,18.52
2015-09-01T15:00:00,7194,2015,9,1,15,1,0,2,20.59
2015-09-01T16:00:00,7055,2015,9,1,16,1,0,2,21.2
2015-09-01T17:00:00,7021,2015,9,1,17,1,0,2,21.48
2015-09-01T18:00:00,6758,2015,9,1,18,1,0,2,21.68
2015-09-01T19:00:00,6668,2015,9,1,19,1,0,2,21.89
2015-09-01T20:00:00,6456,2015,9,1,20,1,0,2,19.98
2015-09-01T21:00:00,6069,2015,9,1,21,1,0,2,18.95
2015-09-01T22:00:00,5806,2015,9,1,22,1,0,2,19.1
2015-09-01T23:00:00,3351,2015,9,1,23,1,0,2,19.0
2015-09-02T00:00:00,3583,2015,9,2,0,2,0,1,18.19
2015-09-02T01:00:00,3676,2015,9,2,1,2,0,1,17.42
2015-09-02T02:00:00,3682,2015,9,2,2,2,0,1,16.96
2015-09-02T03:00:00,3509,2015,9,2,3,2,0,2,16.8
2015-09-02T04:00:00,3705,2015,9,2,4,2,0,1,16.51
2015-09-02T05:00:00,3832,2015,9,2,5,2,0,1,15.9
2015-09-02T06:00:00,4186,2015,9,2,6,2,0,1,15.73
2015-09-02T07:00:00,4433,2015,9,2,7,2,0,1,15.56
2015-09-02T08:00:00,4446,2015,9,2,8,2,0,1,15.26
2015-09-02T09:00:00,4516,2015,9,2,9,2,0,1,15.06
2015-09-02T10:00:00,4671,2015,9,2,10,2,0,1,14.86
2015-09-02T11:00:00,4343,2015,9,2,11,2,0,2,14.59
2015-09-02T12:00:00,4358,2015,9,2,12,2,0,1,14.32
2015-09-02T13:00:00,4335,2015,9,2,13,2,0,2,14.35
2015-09-02T14:00:00,4292,2015,9,2,14,2,0,2,14.59
2015-09-02T15:00:00,4214,2015,9,2,15,2,0,2,15.2
2015-09-02T16:00:00,4119,2015,9,2,16,2,0,2,16.12
2015-09-02T17:00:00,4147,2015,9,2,17,2,0,1,17.37
2015-09-02T18:00:00,4043,2015,9,2,18,2,0,2,18.28
2015-09-02T19:00:00,4059,2015,9,2,19,2,0,1,18.83
2015-09-02T20:00:00,3987,2015,9,2,20,2,0,2,19.22
2015-09-02T21:00:00,3752,2015,9,2,21,2,0,2,19.31
2015-09-02T22:00:00,5283,2015,9,2,22,2,0,1,19.13
2015-09-02T23:00:00,4149,2015,9,2,23,2,0,2,19.3
2015-09-03T00:00:00,4123,2015,9,3,0,3,0,2,18.93
2015-09-03T01:00:00,4245,2015,9,3,1,3,0,1,18.28
2015-09-03T02:00:00,4334,2015,9,3,2,3,0,1,17.54
2015-09-03T03:00:00,4182,2015,9,3,3,3,0,2,17.11
2015-09-03T04:00:00,4309,2015,9,3,4,3,0,1,16.62
2015-09-03T05:00:00,4599,2015,9,3,5,3,0,1,16.15
2015-09-03T06:00:00,5189,2015,9,3,6,3,0,1,15.85
2015-09-03T07:00:00,5497,2015,9,3,7,3,0,1,15.5
2015-09-03T08:00:00,5605,2015,9,3,8,3,0,1,15.44
2015-09-03T09:00:00,5780,2015,9,3,9,3,0,1,14.98
2015-09-03T10:00:00,5928,2015,9,3,10,3,0,1,14.77
2015-09-03T11:00:00,5523,2015,9,3,11,3,0,2,15.0
2015-09-03T12:00:00,5564,2015,9,3,12,3,0,1,14.61
2015-09-03T13:00:00,5494,2015,9,3,13,3,0,2,14.65
2015-09-03T14:00:00,5402,2015,9,3,14,3,0,2,15.15
2015-09-03T15:00:00,5336,2015,9,3,15,3,0,2,15.58
2015-09-03T16:00:00,5168,2015,9,3,16,3,0,2,15.82
2015-09-03T17:00:00,5164,2015,9,3,17,3,0,2,16.45
2015-09-03T18:00:00,5096,2015,9,3,18,3,0,2,16.75
2015-09-03T19:00:00,5080,2015,9,3,19,3,0,2,16.78
2015-09-03T20:00:00,4917,2015,9,3,20,3,0,2,16.69
2015-09-03T21:00:00,4667,2015,9,3,21,3,0,2,16.98
2015-09-03T22:00:00,5329,2015,9,3,22,3,0,1,16.91
2015-09-03T23:00:00,3818,2015,9,3,23,3,0,2,17.06
2015-09-04T00:00:00,3734,2015,9,4,0,4,0,2,16.98
2015-09-04T01:00:00,3644,2015,9,4,1,4,0,2,17.11
2015-09-04T02:00:00,3666,2015,9,4,2,4,0,1,15.63
2015-09-04T03:00:00,3516,2015,9,4,3,4,0,2,14.49
2015-09-04T04:00:00,3669,2015,9,4,4,4,0,1,14.34
2015-09-04T05:00:00,4195,2015,9,4,5,4,0,1,13.93
2015-09-04T06:00:00,4705,2015,9,4,6,4,0,1,13.92
2015-09-04T07:00:00,4974,2015,9,4,7,4,0,1,13.66
2015-09-04T08:00:00,5030,2015,9,4,8,4,0,1,13.59
2015-09-04T09:00:00,5158,2015,9,4,9,4,0,1,13.37
2015-09-04T10:00:00,5298,2015,9,4,10,4,0,1,12.98
2015-09-04T11:00:00,4982,2015,9,4,11,4,0,2,12.67
2015-09-04T12:00:00,4970,2015,9,4,12,4,0,2,12.43
2015-09-04T13:00:00,4886,2015,9,4,13,4,0,2,11.79
2015-09-04T14:00:00,4758,2015,9,4,14,4,0,2,11.75
2015-09-04T15:00:00,4629,2015,9,4,15,4,0,2,13.46
2015-09-04T16:00:00,4574,2015,9,4,16,4,0,2,15.02
2015-09-04T17:00:00,4589,2015,9,4,17,4,0,1,16.76
2015-09-04T18:00:00,4524,2015,9,4,18,4,0,2,17.91
2015-09-04T19:00:00,4508,2015,9,4,19,4,0,2,18.6
2015-09-04T20:00:00,4361,2015,9,4,20,4,0,2,19.13
2015-09-04T21:00:00,4235,2015,9,4,21,4,0,2,19.3
2015-09-04T22:00:00,4746,2015,9,4,22,4,0,1,19.56
2015-09-04T23:00:00,3031,2015,9,4,23,4,0,2,19.17
2015-09-05T00:00:00,3065,2015,9,5,0,5,0,1,18.76
2015-09-05T01:00:00,2979,2015,9,5,1,5,0,2,18.22
2015-09-05T02:00:00,2845,2015,9,5,2,5,0,2,17.17
2015-09-05T03:00:00,2736,2015,9,5,3,5,0,2,16.74
2015-09-05T04:00:00,2846,2015,9,5,4,5,0,1,16.25
2015-09-05T05:00:00,2980,2015,9,5,5,5,0,1,15.77
2015-09-05T06:00:00,3102,2015,9,5,6,5,0,1,15.38
2015-09-05T07:00:00,3303,2015,9,5,7,5,0,1,14.93
2015-09-05T08:00:00,3459,2015,9,5,8,5,0,1,13.31
2015-09-05T09:00:00,3537,2015,9,5,9,5,0,1,12.49
2015-09-05T10:00:00,3606,2015,9,5,10,5,0,1,12.21
2015-09-05T11:00:00,3520,2015,9,5,11,5,0,2,12.14
2015-09-05T12:00:00,3558,2015,9,5,12,5,0,1,11.98
2015-09-05T13:00:00,3474,2015,9,5,13,5,0,2,11.89
2015-09-05T14:00:00,3436,2015,9,5,14,5,0,2,11.86
2015-09-05T15:00:00,3374,2015,9,5,15,5,0,2,12.24
2015-09-05T16:00:00,3384,2015,9,5,16,5,0,1,12.91
2015-09-05T17:00:00,3451,2015,9,5,17,5,0,1,13.36
2015-09-05T18:00:00,3429,2015,9,5,18,5,0,2,13.71
2015-09-05T19:00:00,3380,2015,9,5,19,5,0,2,14.21
2015-09-05T20:00:00,3363,2015,9,5,20,5,0,2,14.39
2015-09-05T21:00:00,3323,2015,9,5,21,5,0,2,14.44
2015-09-05T22:00:00,5334,2015,9,5,22,5,0,1,14.37
2015-09-05T23:00:00,5370,2015,9,5,23,5,0,1,14.09
2015-09-06T00:00:00,5230,2015,9,6,0,6,0,2,13.2
2015-09-06T01:00:00,5096,2015,9,6,1,6,0,2,12.92
2015-09-06T02:00:00,5012,2015,9,6,2,6,0,2,12.08
2015-09-06T03:00:00,4827,2015,9,6,3,6,0,2,11.74
2015-09-06T04:00:00,4858,2015,9,6,4,6,0,1,11.36
2015-09-06T05:00:00,4873,2015,9,6,5,6,0,1,11.25
2015-09-06T06:00:00,4914,2015,9,6,6,6,0,1,11.21
2015-09-06T07:00:00,5192,2015,9,6,7,6,0,1,11.18
2015-09-06T08:00:00,5370,2015,9,6,8,6,0,1,11.18
2015-09-06T09:00:00,5585,2015,9,6,9,6,0,1,10.97
2015-09-06T10:00:00,5695,2015,9,6,10,6,0,1,11.03
2015-09-06T11:00:00,5712,2015,9,6,11,6,0,1,10.92
2015-09-06T12:00:00,5506,2015,9,6,12,6,0,2,10.78
2015-09-06T13:00:00,5429,2015,9,6,13,6,0,2,10.51
2015-09-06T14:00:00,5372,2015,9,6,14,6,0,2,10.82
2015-09-06T15:00:00,5504,2015,9,6,15,6,0,1,11.85
2015-09-06T16:00:00,5615,2015,9,6,16,6,0,1,12.48
2015-09-06T17:00:00,5848,2015,9,6,17,6,0,1,12.65
2015-09-06T18:00:00,5907,2015,9,6,18,6,0,1,13.0
2015-09-06T19:00:00,5918,2015,9,6,19,6,0,1,13.44
2015-09-06T20:00:00,5815,2015,9,6,20,6,0,2,13.99
2015-09-06T21:00:00,5470,2015,9,6,21,6,0,2,14.25
2015-09-06T22:00:00,5353,2015,9,6,22,6,0,2,14.14
2015-09-06T23:00:00,5045,2015,9,6,23,6,0,2,14.26
2015-09-07T00:00:00,4917,2015,9,7,0,0,0,2,14.1
2015-09-07T01:00:00,4845,2015,9,7,1,0,0,2,13.83
2015-09-07T02:00:00,4756,2015,9,7,2,0,0,2,13.19
2015-09-07T03:00:00,4706,2015,9,7,3,0,0,2,12.47
2015-09-07T04:00:00,5156,2015,9,7,4,0,0,1,11.88
2015-09-07T05:00:00,5496,2015,9,7,5,0,0,1,11.6
2015-09-07T06:00:00,6120,2015,9,7,6,0,0,1,11.1
2015-09-07T07:00:00,6448,2015,9,7,7,0,0,1,10.62
2015-09-07T08:00:00,6469,2015,9,7,8,0,0,1,10.47
2015-09-07T09:00:00,6592,2015,9,7,9,0,0,1,9.3
2015-09-07T10:00:00,6769,2015,9,7,10,0,0,1,9.03
2015-09-07T11:00:00,6296,2015,9,7,11,0,0,2,8.36
2015-09-07T12:00:00,6330,2015,9,7,12,0,0,1,7.41
2015-09-07T13:00:00,6282,2015,9,7,13,0,0,2,7.07
2015-09-07T14:00:00,6239,2015,9,7,14,0,0,2,7.76
2015-09-07T15:00:00,6111,2015,9,7,15,0,0,2,9.64
2015-09-07T16:00:00,5925,2015,9,7,16,0,0,2,11.62
2015-09-07T17:00:00,5935,2015,9,7,17,0,0,1,13.02
2015-09-07T18:00:00,5863,2015,9,7,18,0,0,2,14.52
2015-09-07T19:00:00,5986,2015,9,7,19,0,0,1,15.45
2015-09-07T20:00:00,5722,2015,9,7,20,0,0,2,16.21
2015-09-07T21:00:00,5482,2015,9,7,21,0,0,2,16.82
2015-09-07T22:00:00,5707,2015,9,7,22,0,0,1,17.24
2015-09-07T23:00:00,5368,2015,9,7,23,0,0,2,17.39
2015-09-08T00:00:00,5629,2015,9,8,0,1,0,1,17.06
2015-09-08T01:00:00,5595,2015,9,8,1,1,0,2,16.38
2015-09-08T02:00:00,5534,2015,9,8,2,1,0,2,14.14
2015-09-08T03:00:00,5265,2015,9,8,3,1,0,2,12.24
2015-09-08T04:00:00,5607,2015,9,8,4,1,0,1,11.17
2015-09-08T05:00:00,6043,2015,9,8,5,1,0,1,10.88
2015-09-08T06:00:00,6748,2015,9,8,6,1,0,1,9.91
2015-09-08T07:00:00,7018,2015,9,8,7,1,0,1,9.4
2015-09-08T08:00:00,7067,2015,9,8,8,1,0,1,8.94
2015-09-08T09:00:00,7157,2015,9,8,9,1,0,1,8.46
2015-09-08T10:00:00,7346,2015,9,8,10,1,0,1,8.03
2015-09-08T11:00:00,6826,2015,9,8,11,1,0,2,7.45
2015-09-08T12:00:00,6892,2015,9,8,12,1,0,1,7.22
2015-09-08T13:00:00,6809,2015,9,8,13,1,0,2,7.15
2015-09-08T14:00:00,6735,2015,9,8,14,1,0,2,7.3
2015-09-08T15:00:00,6560,2015,9,8,15,1,0,2,10.19
2015-09-08T16:00:00,6423,2015,9,8,16,1,0,2,12.07
2015-09-08T17:00:00,6420,2015,9,8,17,1,0,2,13.86
2015-09-08T18:00:00,6350,2015,9,8,18,1,0,2,15.38
2015-09-08T19:00:00,6524,2015,9,8,19,1,0,1,16.66
2015-09-08T20:00:00,6321,2015,9,8,20,1,0,2,17.74
2015-09-08T21:00:00,6052,2015,9,8,21,1,0,2,18.48
2015-09-08T22:00:00,5899,2015,9,8,22,1,0,2,18.87
2015-09-08T23:00:00,5458,2015,9,8,23,1,0,2,18.72
2015-09-09T00:00:00,5563,2015,9,9,0,2,0,1,18.49
2015-09-09T01:00:00,5475,2015,9,9,1,2,0,2,17.74
2015-09-09T02:00:00,5424,2015,9,9,2,2,0,2,15.89
2015-09-09T03:00:00,5271,2015,9,9,3,2,0,2,14.14
2015-09-09T04:00:00,5602,2015,9,9,4,2,0,1,13.09
2015-09-09T05:00:00,6108,2015,9,9,5,2,0,1,12.69
2015-09-09T06:00:00,6848,2015,9,9,6,2,0,1,11.49
2015-09-09T07:00:00,7164,2015,9,9,7,2,0,1,10.95
2015-09-09T08:00:00,7198,2015,9,9,8,2,0,1,10.4
2015-09-09T09:00:00,7319,2015,9,9,9,2,0,1,9.9
2015-09-09T10:00:00,7479,2015,9,9,10,2,0,1,9.54
2015-09-09T11:00:00,6985,2015,9,9,11,2,0,2,9.05
2015-09-09T12:00:00,7027,2015,9,9,12,2,0,1,8.81
2015-09-09T13:00:00,6955,2015,9,9,13,2,0,2,8.16
2015-09-09T14:00:00,6827,2015,9,9,14,2,0,2,8.79
2015-09-09T15:00:00,6721,2015,9,9,15,2,0,2,10.87
2015-09-09T16:00:00,6587,2015,9,9,16,2,0,2,12.77
2015-09-09T17:00:00,6628,2015,9,9,17,2,0,1,14.48
2015-09-09T18:00:00,6531,2015,9,9,18,2,0,2,16.17
2015-09-09T19:00:00,6655,2015,9,9,19,2,0,1,17.4
2015-09-09T20:00:00,6465,2015,9,9,20,2,0,2,18.37
2015-09-09T21:00:00,6355,2015,9,9,21,2,0,2,19.07
2015-09-09T22:00:00,6029,2015,9,9,22,2,0,2,19.42
2015-09-09T23:00:00,5511,2015,9,9,23,2,0,2,19.67
2015-09-10T00:00:00,5487,2015,9,10,0,3,0,2,19.0
2015-09-10T01:00:00,5531,2015,9,10,1,3,0,1,18.25
2015-09-10T02:00:00,5512,2015,9,10,2,3,0,2,16.43
2015-09-10T03:00:00,5399,2015,9,10,3,3,0,2,15.19
2015-09-10T04:00:00,5677,2015,9,10,4,3,0,1,13.79
2015-09-10T05:00:00,6135,2015,9,10,5,3,0,1,12.77
2015-09-10T06:00:00,6867,2015,9,10,6,3,0,1,11.86
2015-09-10T07:00:00,7211,2015,9,10,7,3,0,1,11.23
2015-09-10T08:00:00,7238,2015,9,10,8,3,0,1,10.45
2015-09-10T09:00:00,7346,2015,9,10,9,3,0,1,10.02
2015-09-10T10:00:00,7555,2015,9,10,10,3,0,1,9.68
2015-09-10T11:00:00,7119,2015,9,10,11,3,0,2,9.37
2015-09-10T12:00:00,7159,2015,9,10,12,3,0,1,9.04
2015-09-10T13:00:00,7069,2015,9,10,13,3,0,2,8.65
2015-09-10T14:00:00,7014,2015,9,10,14,3,0,2,8.96
2015-09-10T15:00:00,6850,2015,9,10,15,3,0,2,10.64
2015-09-10T16:00:00,6690,2015,9,10,16,3,0,2,12.32
2015-09-10T17:00:00,6720,2015,9,10,17,3,0,1,13.31
2015-09-10T18:00:00,6701,2015,9,10,18,3,0,2,14.55
2015-09-10T19:00:00,6822,2015,9,10,19,3,0,1,15.39
2015-09-10T20:00:00,6592,2015,9,10,20,3,0,2,16.17
2015-09-10T21:00:00,6267,2015,9,10,21,3,0,2,16.73
2015-09-10T22:00:00,5855,2015,9,10,22,3,0,2,17.2
2015-09-10T23:00:00,5001,2015,9,10,23,3,0,2,16.91
2015-09-11T00:00:00,4949,2015,9,11,0,4,0,2,16.45
2015-09-11T01:00:00,4997,2015,9,11,1,4,0,1,15.42
2015-09-11T02:00:00,5065,2015,9,11,2,4,0,1,14.16
2015-09-11T03:00:00,4872,2015,9,11,3,4,0,2,13.32
2015-09-11T04:00:00,4963,2015,9,11,4,4,0,1,12.61
2015-09-11T05:00:00,5697,2015,9,11,5,4,0,1,11.72
2015-09-11T06:00:00,6420,2015,9,11,6,4,0,1,11.17
2015-09-11T07:00:00,6745,2015,9,11,7,4,0,1,10.61
2015-09-11T08:00:00,6593,2015,9,11,8,4,0,2,10.19
2015-09-11T09:00:00,6664,2015,9,11,9,4,0,1,9.74
2015-09-11T10:00:00,6805,2015,9,11,10,4,0,1,9.62
2015-09-11T11:00:00,6343,2015,9,11,11,4,0,2,9.75
2015-09-11T12:00:00,6345,2015,9,11,12,4,0,1,9.49
2015-09-11T13:00:00,6274,2015,9,11,13,4,0,2,9.23
2015-09-11T14:00:00,6132,2015,9,11,14,4,0,2,9.51
2015-09-11T15:00:00,5909,2015,9,11,15,4,0,2,10.84
2015-09-11T16:00:00,5926,2015,9,11,16,4,0,1,12.56
2015-09-11T17:00:00,5977,2015,9,11,17,4,0,1,14.04
2015-09-11T18:00:00,5960,2015,9,11,18,4,0,2,15.41
2015-09-11T19:00:00,5991,2015,9,11,19,4,0,1,16.91
2015-09-11T20:00:00,5706,2015,9,11,20,4,0,2,18.49
2015-09-11T21:00:00,5497,2015,9,11,21,4,0,2,19.35
2015-09-11T22:00:00,5218,2015,9,11,22,4,0,2,20.31
2015-09-11T23:00:00,4855,2015,9,11,23,4,0,2,19.98
2015-09-12T00:00:00,4749,2015,9,12,0,5,0,2,18.55
2015-09-12T01:00:00,4885,2015,9,12,1,5,0,1,17.61
2015-09-12T02:00:00,4822,2015,9,12,2,5,0,2,16.43
2015-09-12T03:00:00,4677,2015,9,12,3,5,0,2,15.37
2015-09-12T04:00:00,4652,2015,9,12,4,5,0,2,15.28
2015-09-12T05:00:00,4770,2015,9,12,5,5,0,1,14.87
2015-09-12T06:00:00,4538,2015,9,12,6,5,0,2,14.67
2015-09-12T07:00:00,4748,2015,9,12,7,5,0,1,14.25
2015-09-12T08:00:00,4971,2015,9,12,8,5,0,1,13.84
2015-09-12T09:00:00,5074,2015,9,12,9,5,0,1,13.08
2015-09-12T10:00:00,5126,2015,9,12,10,5,0,1,12.87
2015-09-12T11:00:00,5036,2015,9,12,11,5,0,2,12.77
2015-09-12T12:00:00,5017,2015,9,12,12,5,0,2,12.5
2015-09-12T13:00:00,5067,2015,9,12,13,5,0,1,11.68
2015-09-12T14:00:00,5300,2015,9,12,14,5,0,1,11.97
2015-09-12T15:00:00,5361,2015,9,12,15,5,0,1,14.19
2015-09-12T16:00:00,4930,2015,9,12,16,5,0,2,16.7
2015-09-12T17:00:00,5051,2015,9,12,17,5,0,1,18.52
2015-09-12T18:00:00,5145,2015,9,12,18,5,0,1,20.66
2015-09-12T19:00:00,5101,2015,9,12,19,5,0,2,22.33
2015-09-12T20:00:00,4881,2015,9,12,20,5,0,2,23.93
2015-09-12T21:00:00,4813,2015,9,12,21,5,0,2,24.89
2015-09-12T22:00:00,5271,2015,9,12,22,5,0,1,25.3
2015-09-12T23:00:00,5205,2015,9,12,23,5,0,2,25.17
2015-09-13T00:00:00,5188,2015,9,13,0,6,0,2,24.17
2015-09-13T01:00:00,5060,2015,9,13,1,6,0,2,22.41
2015-09-13T02:00:00,4998,2015,9,13,2,6,0,2,19.8
2015-09-13T03:00:00,4840,2015,9,13,3,6,0,2,18.68
2015-09-13T04:00:00,4884,2015,9,13,4,6,0,1,17.4
2015-09-13T05:00:00,5021,2015,9,13,5,6,0,1,16.48
2015-09-13T06:00:00,4945,2015,9,13,6,6,0,2,16.36
2015-09-13T07:00:00,5183,2015,9,13,7,6,0,1,16.02
2015-09-13T08:00:00,5531,2015,9,13,8,6,0,1,15.63
2015-09-13T09:00:00,5807,2015,9,13,9,6,0,1,15.04
2015-09-13T10:00:00,6069,2015,9,13,10,6,0,1,14.75
2015-09-13T11:00:00,6092,2015,9,13,11,6,0,1,14.65
2015-09-13T12:00:00,5913,2015,9,13,12,6,0,2,14.49
2015-09-13T13:00:00,5860,2015,9,13,13,6,0,2,14.52
2015-09-13T14:00:00,5806,2015,9,13,14,6,0,2,14.72
2015-09-13T15:00:00,5833,2015,9,13,15,6,0,1,15.23
2015-09-13T16:00:00,5839,2015,9,13,16,6,0,1,16.59
2015-09-13T17:00:00,5921,2015,9,13,17,6,0,1,17.53
2015-09-13T18:00:00,5926,2015,9,13,18,6,0,1,17.83
2015-09-13T19:00:00,5868,2015,9,13,19,6,0,2,18.66
2015-09-13T20:00:00,5675,2015,9,13,20,6,0,2,19.43
2015-09-13T21:00:00,5544,2015,9,13,21,6,0,2,20.58
